name,type,sub_type,category,latitude,longitude
Saito College,tertiary,education,Private College,3.099095,101.644345
Sekolah Menengah Kebangsaan Assunta,secondary,education,Public School,3.100148,101.650123
Sekolah Menengah Kebangsaan La Salle PJ,secondary,education,Public School,3.10047,101.653624
Sekolah Kebangsaan La Salle PJ,primary,education,Public School,3.1005,101.652714
Sri Sempurna International School,primary,education,International School,3.099239,101.74593
UNITAR International University,tertiary,education,Private University College,3.100319,101.600216
QIUP - Quest International University Perak,tertiary,education,Private University,3.101223,101.640847
Sekolah Kebangsaan Seri Tasik,primary,education,Public School,3.096984,101.710667
Sekolah Menengah Kebangsaan Seri Tasik,secondary,education,Public School,3.097235,101.711554
Brainy Bunch - Bandar Sri Permaisuri,elementary,education,Preschool,3.0988797999999997,101.7122545
A Star Kids - Taman Len Seng,preschool,education,Preschool,3.1015277,101.7403855
Pusat Pakar Ukm,hospital,healthcare,Private,3.09822,101.726
Sekolah Jenis Kebangsaan (Tamil) Ldg Glenmarie,primary,education,Public School,3.10086,101.560154
Sekolah Menengah Kebangsaan Taman Desa,secondary,education,Public School,3.10282,101.68700000000001
Salak Selatan,lrt,transportation,,3.1022403,101.70638459999999
REAL Schools Cheras,primary,education,Private School,3.102806,101.800539
REAL International School - Cheras,primary,education,International School,3.102806,101.800539
Pantai Hospital Cheras,hospital,healthcare,Private,3.1025897000000002,101.74069909999999
CUCST - City University College of Science and Technology,tertiary,education,Private University College,3.102804,101.637513
Sekolah Menengah Kebangsaan (P) Sri Aman,secondary,education,Public School,3.102159,101.62830500000001
Asia Jaya,lrt,transportation,,3.104113,101.638277
Taman Jaya,lrt,transportation,,3.103816,101.64524499999999
Sekolah Menengah Kebangsaan Sri Permata,secondary,education,Public School,3.102434,101.613541
MAZ International School - PJ Campus,primary,education,International School,3.1041090000000002,101.62576
Taman Paramount,lrt,transportation,,3.104563,101.623132
Vikas International School,primary,education,International School,3.105029,101.678382
"Odyssey, The Global Preschool",preschool,education,Preschool,3.1056436,101.4690867
Sekolah Kebangsaan Kelana Jaya (1),cluster,education,Public School,3.105271,101.607623
Asean Culinary Academy,tertiary,education,Private College,3.1008709999999997,101.444351
Sekolah Jenis Kebangsaan (Tamil) Ladang North Hummock,primary,education,Public School,3.104316,101.445674
Klinik Kesihatan Cheras Baru ,clinic,healthcare,Government,3.10626,101.74844
Deutsche Schule Kuala Lumpur,primary,education,International School,3.105827,101.640615
Hospital Mata Nasional Tun Hussien Onn (The Tun Hussien Onn National Eye Hospital),hospital,healthcare,Private,3.1060407000000003,101.63975450000001
BCM - Bible College of Malaysia,tertiary,education,Private College,3.105425,101.65365899999999
Sekolah Kebangsaan Kelana Jaya (2),primary,education,Public School,3.105779,101.607784
Nobel International School,primary,education,International School,3.1058,101.6067
Vision College,tertiary,education,Private College,3.106225,101.59973199999999
IACT College,tertiary,education,Private College,3.107222,101.639926
Brickfields Asia College (BAC) Petaling Jaya,tertiary,education,Private College,3.107452,101.639939
Sekolah Kebangsaan Danau Perdana,primary,education,Public School,3.10626,101.691254
Sekolah Menengah Kebangsaan Desa Perdana,secondary,education,Public School,3.10619151,101.6906684
Sekolah Jenis Kebangsaan (Cina) Tai Thung,primary,education,Public School,3.106086,101.705617
Sekolah Kebangsaan Taman Desa,primary,education,Public School,3.1071,101.69
Idrissi International School,primary,education,International School,3.1064336,101.4690047
Sekolah Kebangsaan Seri Permaisuri,primary,education,Public School,3.104561,101.716918
Sekolah Menengah Sains Selangor,secondary,education,Public School,3.10323,101.72
Smt Cheras,cluster,education,Public School,3.10325,101.72200000000001
Sekolah Menengah Sains Alam Shah,secondary,education,Public School,3.1056,101.72399999999999
Sekolah Menengah Kebangsaan Seri Permaisuri,secondary,education,Public School,3.107298,101.717493
Sekolah Kebangsaan Taman Bukit Teratai,primary,education,Public School,3.10913,101.76469300000001
Sekolah Menengah Kebangsaan Katholik,cluster,education,Public School,3.107431,101.651843
Sekolah Menengah Kebangsaan (L) Bukit Bintang,secondary,education,Public School,3.1084509999999996,101.640969
Sekolah Kebangsaan Sri Petaling,primary,education,Public School,3.109209,101.63982299999999
Brainy Bunch - TTDI Jaya,elementary,education,Preschool,3.1019,101.5516
Sekolah Menengah Kebangsaan Ttdi Jaya,secondary,education,Public School,3.104725,101.554715
Sekolah Kebangsaan Taman Tun Dr Ismail Jaya,cluster,education,Public School,3.106402,101.557458
Greenview Islamic School,primary,education,International School,3.1031,101.5281
Sekolah Kebangsaan Bukit Jelutong,primary,education,Public School,3.106663,101.531193
Sekolah Menengah Kebangsaan Bukit Jelutong,secondary,education,Public School,3.109003,101.53147299999999
Ramsay Sime Darby Healthcare College,tertiary,education,Private College,3.1078799999999998,101.459037
Bandar Malaysia South,mrt,transportation,,3.109524,101.698297
Taman Midah,mrt,transportation,,3.104317,101.73214
Sekolah Jenis Kebangsaan (Cina) Confucian,primary,education,Public School,3.1098060000000003,101.70411700000001
Sekolah Menengah Kebangsaan Kelana Jaya,secondary,education,Public School,3.1077529999999998,101.59705799999999
Kelana Indah @ Persada Plus,lrt,transportation,,3.1072130000000002,101.59135699999999
Sekolah Kebangsaan Jalan Sungai Besi 2,primary,education,Public School,3.11023,101.705
Sekolah Kebangsaan Jalan Sungei Besi 1,primary,education,Public School,3.1104,101.705
Japanese School Kuala Lumpur,primary,education,International School,3.109469,101.57856
Ara Damansara,lrt,transportation,,3.1084560000000003,101.586632
Sekolah Kebangsaan Methodist PJ,primary,education,Public School,3.110226,101.656153
Sekolah Kebangsaan Kg Cheras Baharu,primary,education,Public School,3.111171,101.74976
Kelana Jaya Medical Centre Sdn Bhd,hospital,healthcare,Private,3.1086814,101.5952646
Taman Bahagia,lrt,transportation,,3.11079,101.61285600000001
Lembah Subang,lrt,transportation,,3.111935,101.591538
Sekolah Kebangsaan (2) Sultan Alam Shah,primary,education,Public School,3.111685,101.64742
Sekolah Menengah Kebangsaan Taman Sea,secondary,education,Public School,3.110415,101.616569
Sekolah Menengah Kebangsaan Cheras,secondary,education,Public School,3.10927,101.727
Sekolah Kebangsaan Sungai Kapar Indah,primary,education,Public School,3.1000360000000002,101.38421
Sekolah Menengah Kebangsaan Sungai Kapar Indah,secondary,education,Public School,3.098388,101.37583599999999
Sekolah Jenis Kebangsaan (Tamil) Ldg Vallambrosa,primary,education,Public School,3.100204,101.377677
Klinik Pakar Wanita Dan Keluarga Kapar Indah,hospital,healthcare,Private,3.096622,101.3784629
Sekolah Kebangsaan Satu Sultan Alam Shah,primary,education,Public School,3.111825,101.646986
University Of Malaya (Um),tertiary,education,Public University,3.1119529999999997,101.652263
Kelana Jaya,lrt,transportation,,3.1128607999999995,101.6050541
Sekolah Seni Malaysia Kuala Lumpur,secondary,education,Public School,3.1117169999999996,101.540084
Sekolah Menengah Kebangsaan Shah Alam,secondary,education,Public School,3.1117169999999996,101.540084
Sekolah Menengah Kebangsaan Seri Pantai,secondary,education,Public School,3.11247,101.664
Vital Years,preschool,education,Preschool,3.1107869999999997,101.68521199999999
Angkasapuri,ktm komuter,transportation,,3.1130556,101.6733333
Sekolah Menengah Kebangsaan Taman Seraya,secondary,education,Public School,3.113614,101.761104
Klinik Kesihatan Pantai ,clinic,healthcare,Government,3.1152889999999998,101.668414
Seputeh,ktm komuter,transportation,,3.1133333,101.6811111
Kerinchi,lrt,transportation,,3.1154557,101.66854040000001
Cherie Hearts International Preschool - Ara Damansara,preschool,education,Preschool,3.1131919999999997,101.591482
Sekolah Menengah Kebangsaan Lembah Subang,secondary,education,Public School,3.114712,101.580152
The children's house - Ara Damansara,preschool,education,Preschool,3.1148184,101.574914
Life College Malaysia,tertiary,education,Private College,3.113734,101.589805
Sekolah Kebangsaan Lembah Subang,primary,education,Public School,3.1153150000000003,101.58076
Allied Aeronautics Training Centre,tertiary,education,Private College,3.11396,101.590265
Universiti,lrt,transportation,,3.1145661000000002,101.659581
Sri Dasmesh International School,primary,education,International School,3.115598,101.669411
Brainy Bunch -  Setia Alam,elementary,education,Preschool,3.1122679,101.4648727
Ara Damansara Medical Centre,hospital,healthcare,Private,3.1148689999999997,101.565427
Sekolah Jenis Kebangsaan (Cina) Pin Hwa (1),primary,education,Public School,3.114023,101.450963
Peninsula International School Australia,primary,education,International School,3.114002,101.45329699999999
Sekolah Kebangsaan Bangsar,primary,education,Public School,3.11627,101.67
Sekolah Kebangsaan Pandan Perdana,primary,education,Public School,3.114973,101.743601
Bandar Malaysia North,mrt,transportation,,3.116391,101.70331999999999
Sekolah Kebangsaan Taman Megah,primary,education,Public School,3.116173,101.60679300000001
Iheal Medical Centre Kuala Lumpur,hospital,healthcare,Private,3.117012,101.67649200000001
Sekolah Menengah Kebangsaan Sultan Abdul Samad,secondary,education,Public School,3.116947222,101.64398059999999
TOC - The Otomotif College,tertiary,education,Private College,3.11453,101.627502
Legacy Private School,primary,education,Private School,3.1169992000000004,101.6356304
"Columbia Hospital, Petaling Jaya",hospital,healthcare,Private,3.118292,101.637414
Sekolah Jenis Kebangsaan (Cina) Kuen Cheng 2,primary,education,Public School,3.11813,101.693851
Sekolah Jenis Kebangsaan (Cina) Yuk Chai,primary,education,Public School,3.117208,101.60700600000001
Meritus University,tertiary,education,Private University,3.118572,101.676691
Mid Valley,ktm komuter,transportation,,3.1186111,101.6786111
Sekolah Kebangsaan Seri Cheras,primary,education,Public School,3.11503,101.728
Sekolah Kebangsaan Seri Bintang Selatan,primary,education,Public School,3.1183419999999997,101.734879
Sekolah Menengah Kebangsaan Seri Bintang Selatan,cluster,education,Public School,3.11895,101.735
Cheras Specialist Maternity Centre,hospital,healthcare,Private,3.11293,101.7295898
Taman Pertama,mrt,transportation,,3.11262,101.729256
Sekolah Kebangsaan Tudm Subang,primary,education,Public School,3.118788,101.540187
Pantai Hospital Kuala Lumpur,hospital,healthcare,Private,3.1196951,101.66656970000001
Abdullah Hukum,lrt,transportation,,3.118749,101.67294229999999
Sekolah Jenis Kebangsaan (Cina) Naam Kheung,primary,education,Public School,3.118618,101.724609
MAHSA Prima International College,tertiary,education,Private College,3.118509,101.648537
Sekolah Kebangsaan Taman Muda,primary,education,Public School,3.120505,101.7561
Sekolah Jenis Kebangsaan (Cina) Puay Chai,primary,education,Public School,3.116747,101.625574
INCEIF - International Centre for Education in Islamic Finance,tertiary,education,Private University,3.119576,101.648201
Dataran Prima,lrt,transportation,,3.121734,101.593912
Eco City,ktm komuter,transportation,,3.119946,101.674018
Sekolah Menengah Kebangsaan Seri Bintang Utara,cluster,education,Public School,3.121022,101.734586
Sekolah Kebangsaan Seri Bintang Utara,primary,education,Public School,3.12167,101.735162
WOU - Wawasan Open University,tertiary,education,Private University,3.122304,101.7298773
Sekolah Menengah Kebangsaan Miharja,secondary,education,Public School,3.1214720000000002,101.72166899999999
Tags Specialist Center,hospital,healthcare,Private,3.1223202000000003,101.7292372
Klinik Kesihatan Cheras ,clinic,healthcare,Government,3.122382,101.730201
The children's house - Jaya One,preschool,education,Preschool,3.1178337000000003,101.6346448
Miharja,lrt,transportation,,3.1209905,101.7178829
Beaconhouse International School - Sri Inai Campus,primary,education,International School,3.1217169,101.61503909999999
Sekolah Menengah Kebangsaan Pandan Indah,secondary,education,Public School,3.12282,101.752183
Cheras,lrt,transportation,,3.123772,101.7283342
Maluri,lrt,transportation,,3.123772,101.7283342
TMC College,tertiary,education,Private College,3.124114,101.718625
Sekolah Menengah Kebangsaan Tasek Permai,secondary,education,Public School,3.124025,101.78063
Sekolah Kebangsaan Tasek Permai,primary,education,Public School,3.124699,101.779201
Aeon Maluri,mrt,transportation,,3.124404,101.727188
Sekolah Jenis Kebangsaan (Cina) Batu 14,primary,education,Public School,3.112723,101.813734
Sekolah Kebangsaan Tun Abd Aziz Majid,primary,education,Public School,3.116822,101.813987
Sekolah Kebangsaan Sri Damai,primary,education,Public School,3.12167,101.63416
Sekolah Menengah Kebangsaan Pandan Mewah,secondary,education,Public School,3.125035,101.76189699999999
Sekolah Kebangsaan St. Teresa Brickfields 1,primary,education,Public School,3.1267419999999997,101.685199
Sekolah Kebangsaan Pandan Indah,primary,education,Public School,3.1255509999999997,101.75196899999999
Sekolah Kebangsaan Cheras Indah,primary,education,Public School,3.125906,101.746178
Sekolah Jenis Kebangsaan (Cina) Sam Yoke,primary,education,Public School,3.126607,101.70801999999999
Bangsar,lrt,transportation,,3.12748,101.679034
Sekolah Jenis Kebangsaan (Cina) On Pong 2,primary,education,Public School,3.126806,101.762438
Sekolah Menengah Kebangsaan Taman Tasik,secondary,education,Public School,3.1265959999999997,101.774403
Sekolah Kebangsaan Taman Tasik,primary,education,Public School,3.126978,101.77309100000001
Hospital Ampang,hospital,healthcare,Government,3.128273,101.763378
Sekolah Kebangsaan La Salle (1) Brickfields,primary,education,Public School,3.1273779999999998,101.684016
Sekolah Menengah Kebangsaan La Salle Brickfields,secondary,education,Public School,3.12767,101.685
Sekolah Jenis Kebangsaan (Cina) St. Teresa Brickfields,primary,education,Public School,3.127669,101.684754
Alice Smith School - Primary Campus,primary,education,International School,3.1282,101.7005
Sekolah Kebangsaan Bukit Pantai,primary,education,Public School,3.1284799999999997,101.666
Global Indian International School (GIIS),primary,education,International School,3.1279,101.68482
Sekolah Jenis Kebangsaan (Tamil) Cheras,primary,education,Public School,3.12698,101.72200000000001
HELP CAT - HELP College of Arts and Technology,tertiary,education,Private College,3.128314,101.714417
Chan Sow Lin,lrt,transportation,,3.1281047,101.7156366
Chan Sow Lin,mrt,transportation,,3.1289119999999997,101.716437
Pantai Hospital Ampang,hospital,healthcare,Private,3.1279169999999996,101.75234
Sekolah Kebangsaan Jalan Bellamy,primary,education,Public School,3.12867469,101.6995995
