,project_id,latitude,longitude,township,state,area,median_psf,median_price,poi_nearby_education,poi_nearby_transportation,poi_nearby_healthcare,nearest_school,nearest_train_station,nearest_hospital,total_poi_nearby,nearest_poi,transaction_count
6382,23046,3.3166491,101.2756951,Taman Rhu,Selangor,Kuala Selangor,228.5,352500.0,5,0,2,1878.5640387077058,31680.013166494857,138.0380265410663,7,138.0380265410663,2
6383,27628,0.0,0.0,Taman Saga 2,Selangor,Klang,159.0,459500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6384,23634,2.7963839,101.7425204,Taman Salak Harmoni,Selangor,Sepang,203.5,305000.0,12,0,1,490.4803689000173,4597.607483052885,3807.3638713580262,13,490.4803689000173,2
6385,28892,3.0377951,101.4213255,Taman Sapiyah,Selangor,Klang,300.5,470000.0,26,5,8,192.33843962544694,594.4916455609857,1370.047055410542,39,192.33843962544694,2
6386,23828,0.0,0.0,Taman Saujana Emas,Selangor,Kajang,270.5,867500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6387,28891,2.9408453,101.3361289,"Taman Saujana, Pulau Indah",Selangor,Pulau Indah (Pulau Lumut),162.5,211500.0,2,0,0,2002.3252163067996,10871.957958887162,13785.551684718219,2,2002.3252163067996,2
6388,15507,3.504956,101.099528,Taman Sekinchan Damai,Selangor,Sekinchan,207.5,392500.0,5,0,0,275.68333346505534,50557.91529732283,12505.185671981635,5,275.68333346505534,2
6389,23162,0.0,0.0,Taman Seri Dengkil,Selangor,Dengkil,162.0,202500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6390,29107,3.4375285,101.6640317,Taman Seri Kamin,Selangor,Batang Kali,61.0,295000.0,5,0,2,433.0876325962715,4508.218027540714,14148.598984921386,7,433.0876325962715,2
6391,23263,0.0,0.0,Taman Seri Mewah 8,Selangor,Klang,241.0,337000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6392,23810,0.0,0.0,Taman Seri Pelangi,Selangor,Kuala Selangor,85.5,60500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6393,23691,3.49717,101.6391177,Taman Seri Rasa,Selangor,Rasa,168.0,235000.0,2,1,0,679.4834455570123,632.9014644507936,7651.805638605182,3,632.9014644507936,2
6394,28589,0.0,0.0,Taman Sinar Samudra,Selangor,Selayang,643.0,1250000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6395,10749,2.990536,101.784727,Taman Sri Kajang,Selangor,Kajang,266.0,460000.0,28,4,4,568.1594192548428,407.0889190641275,700.8956968314178,36,407.0889190641275,2
6396,27744,2.9892759,101.779258,Taman Sri Kota,Selangor,Kajang,332.5,535000.0,28,4,4,971.8403306526901,922.7254720341782,1236.8227763790044,36,922.7254720341782,2
6397,16296,3.0710372,101.4095888,Taman Sri Mutiara,Selangor,Gombak,314.0,407000.0,6,0,1,202.2569001101586,4219.2373026718105,4469.3372501790855,7,202.2569001101586,2
6398,15954,2.798533,101.662846,Pangsapuri Langat Utama,Selangor,Dengkil,156.5,147500.0,1,0,0,992.1671733705591,6332.003351585115,12349.954016725469,1,992.1671733705591,74
6399,11628,3.1485787,101.7454844,Sri Angsana Hilir,Selangor,Pandan Jaya,237.0,277500.0,57,11,9,841.594520013522,1398.2628580284054,1420.7276653814401,77,841.594520013522,68
6400,12244,3.215719938,101.6259995,Taman Desa Jaya,Selangor,Kepong,314.0,455000.0,27,7,1,114.8988475031807,818.6240401205625,2253.825349438135,35,114.8988475031807,68
6401,12364,3.0204,101.753998,Taman Impian Ehsan,Selangor,Balakong,211.0,200000.0,7,1,3,857.5634875681657,2006.1912499196746,1581.9442410048173,11,857.5634875681657,71
6402,13218,3.0084,101.691002,Taman Universiti Indah,Selangor,Seri Kembangan,401.0,490000.0,16,4,0,383.86385078797935,1570.2681880957678,4812.0881838604155,20,383.86385078797935,67
6403,8529,3.141677,101.603931,1 Bukit Utama,Selangor,Bandar Utama,560.0,1230000.0,40,8,3,344.53943520340323,952.656299497456,2181.9744836583973,51,344.53943520340323,66
6404,11396,3.10302,101.655998,"Seksyen 5, Petaling Jaya",Selangor,Petaling Jaya,369.0,1500000.0,47,10,9,371.9164712649652,1198.5112067475663,1603.3245578176131,66,371.9164712649652,63
6405,14988,3.024041,101.629071,"Sri Cempaka, Pusat Bandar Puchong",Selangor,Bandar Puteri Puchong,305.0,225000.0,17,5,3,227.37502451700655,1738.8622596331156,742.7243462294754,25,227.37502451700655,69
6406,11772,3.10975,101.602997,"SS 4, Petaling Jaya",Selangor,Petaling Jaya,415.5,735000.0,35,10,1,532.5871531499351,413.05064984459983,867.5925867342072,46,413.05064984459983,68
6407,11898,3.06285,101.641998,Suria Kinrara,Selangor,Bandar Kinrara Puchong,281.0,200000.0,39,6,0,752.7353055704098,1402.3668747354916,3194.685803521878,45,752.7353055704098,68
6408,22709,3.427889,101.2486708,Taman Sri Tiram,Selangor,Tanjong Karang,179.0,310000.0,4,0,2,326.3663977380821,38175.839367132474,7736.695554415275,6,326.3663977380821,2
6409,28593,0.0,0.0,Taman Suluh Bistari,Selangor,Batang Berjuntai,41.0,50000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6410,23681,0.0,0.0,Taman Sungai Serdang,Selangor,Klang,131.5,280000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6411,23570,3.4110931,101.1936507,Taman Suria Indah,Selangor,Tanjong Karang,172.0,224000.0,4,0,3,1260.7159645921067,43549.10718268684,2230.1719585871083,7,1260.7159645921067,2
6412,13150,3.0177,101.759003,Taman Taming Maju,Selangor,Cheras South,221.5,155000.0,9,1,3,384.66866945011583,1646.5468105544542,1590.2998278183957,13,384.66866945011583,2
6413,23667,0.0,0.0,Taman Tenaga Bakti,Selangor,Klang,167.0,230000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6414,27806,0.0,0.0,Taman Tenteram (Pekan Sungai Pelik),Selangor,Sungai Pelek,224.0,325000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6415,23855,0.0,0.0,Taman Ulu Tiram Jaya,Selangor,Hulu Selangor,38.0,42000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
6416,22695,2.9978817,101.485054,"Taman Wangsa 2, Klang",Selangor,Klang,332.0,275000.0,5,0,3,1501.347607616311,3729.056871871226,898.5923621084071,8,898.5923621084071,2
6417,13233,3.32617,101.572998,Taman Waterfall,Selangor,Rawang,182.5,292500.0,8,1,3,1042.6148948576965,797.7651444056552,903.153622193345,12,797.7651444056552,2
6418,23558,3.0148627,101.4634092,Taman Yakin,Selangor,Klang,463.5,609000.0,20,4,5,1033.6889793137327,2441.349003017291,2394.7247852648184,29,1033.6889793137327,2
6419,28330,0.0,0.0,Teluk Gadong Kecil,Selangor,Klang,115.0,309500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
6420,14167,3.291649,101.637924,Templer Bestari,Selangor,Rawang,250.0,1300000.0,1,0,0,560.4860342264968,7654.739625317235,5471.599392849166,1,560.4860342264968,1
6421,13292,3.29726,101.625,Templer Heritage,Selangor,Rawang,278.5,475000.0,1,0,0,2013.4972528082958,6090.129129583445,4835.160503754162,1,2013.4972528082958,2
6422,13293,3.27887,101.647003,Templer Hills,Selangor,Rawang,332.0,2200000.0,3,0,0,1667.7664058168261,5940.096745788915,3960.626820772476,3,1667.7664058168261,2
6423,14420,3.123258,101.628564,The Hub @ Petaling Jaya,Selangor,Petaling Jaya,1141.5,861900.0,52,11,4,295.65019257116006,1427.2279694749845,1126.6139854041664,67,295.65019257116006,2
6424,23335,2.9163963,101.6700153,The Serenity Promenade Lakeside @ Perdana Lakeview East,Selangor,Cyberjaya,462.0,885000.0,14,3,2,934.7840309978523,1629.6602950108884,8656.60456092257,19,934.7840309978523,2
6425,24559,2.9284249,101.6547924,Third Avenue @ Cyberjaya,Selangor,Cyberjaya,799.5,387250.0,15,4,1,392.82055225533753,1721.7748595492967,8991.081862387968,20,392.82055225533753,2
6426,13506,2.929219,101.845617,Tiara South,Selangor,Semenyih,278.5,840000.0,12,0,2,492.74137832797453,6540.267291916471,7723.888137172468,14,492.74137832797453,2
6427,13545,3.22017,101.760002,Tropika Kemensah,Selangor,Taman Melawati,528.0,1775000.0,19,0,2,1148.6424696482932,3432.918297211273,2724.2506842020666,21,1148.6424696482932,2
6428,23566,3.2335788,101.5554695,Tropika Putra,Selangor,Bukit Rahman Putra,308.5,1220000.0,7,1,1,381.24894196694333,2707.8656303547846,2770.386889813746,9,381.24894196694333,2
6429,13574,3.16425,101.760002,Ukay Heights (Hijau Apartment),Selangor,Ampang,328.0,350000.0,29,5,4,727.7966601240928,1988.335109094656,1038.6546783454114,38,727.7966601240928,2
6430,13576,3.19748,101.766998,Ukay Seraya,Selangor,Ulu Kelang,577.0,5100000.0,20,0,2,711.9644797099375,3300.399284485888,2568.5860447709165,22,711.9644797099375,2
6431,13599,3.0333,101.588997,USJ 19,Selangor,USJ,552.5,910000.0,27,7,2,260.63041061511115,141.18508112361894,1590.4824278488336,36,141.18508112361894,2
6432,22641,3.0158882,101.583205,USJ 24,Selangor,USJ,409.0,673500.0,27,7,1,467.8333692698388,1465.0891979203734,3490.7890897613697,35,467.8333692698388,2
6433,13625,3.07028,101.553001,V-Residensi 2,Selangor,Shah Alam,473.5,530000.0,13,3,2,852.866063681912,972.6744554608135,1970.5906911000993,18,852.866063681912,2
6434,13667,3.126476,101.608808,Villa Dahlia,Selangor,Kayu Ara,438.0,452500.0,45,11,3,609.97595843425,815.658186228253,2406.1483205692434,59,609.97595843425,2
6435,8565,3.219554,101.75181,20trees West,Selangor,Taman Melawati,495.0,2800000.0,29,2,2,376.2634861390249,2701.068207867718,2185.108855843605,33,376.2634861390249,1
6436,8612,3.143173,101.524696,Acacia Subang,Selangor,Subang,246.0,594000.0,7,0,2,1002.9070371349555,3419.336012656409,430.6080641413847,9,430.6080641413847,1
6437,8650,3.23253,101.487,Allamanda,Selangor,Sungai Buloh,255.0,220000.0,4,0,0,957.3476534358401,8038.623626353726,8732.423062493208,4,957.3476534358401,1
6438,8654,2.87727,101.794998,Almyra Residences @ Bandar Puteri Bangi,Selangor,Bangi,431.0,520000.0,6,0,0,1166.7900851696998,3133.980683344205,7635.136063863387,6,1166.7900851696998,1
6439,15338,2.975302,101.825806,"Anggerik Residensi, Bandar Teknologi Kajang",Selangor,Semenyih,311.0,315000.0,11,0,0,701.4499045216972,4009.4651688489307,3403.6601049449673,11,701.4499045216972,1
6440,15354,3.252051,101.649027,"Apartment Melor, Bandar Baru Selayang",Selangor,Selayang,273.0,200000.0,23,0,3,357.18457731036636,3927.8004813999546,1015.53245950322,26,357.18457731036636,1
6441,13988,3.02117,101.751848,"Apartment Meranti, Taman Impian Ehsan",Selangor,Balakong,160.0,170000.0,9,1,3,628.5035659505842,2209.482834606408,1683.1108992610716,13,628.5035659505842,1
6442,9494,3.122702,101.581532,"Ara Vista, Ara Damansara",Selangor,Ara Damansara,362.0,3300000.0,20,6,3,821.3315601939003,1380.2599869913872,1988.6944605956178,29,821.3315601939003,1
6443,14509,3.1266668,101.6160694,Atria Sofo Suites,Selangor,Damansara Jaya,725.0,398000.0,46,10,4,350.1064550001744,950.8461664766969,1740.4330092543855,60,350.1064550001744,1
6444,23994,3.2202193,101.4992532,Avanti Residences,Selangor,Sungai Buloh,599.0,1915890.0,7,0,1,476.42833581655185,7450.6139376946785,7089.851766278466,8,476.42833581655185,1
6445,14027,3.132964,101.754127,Axis SoHu,Selangor,Pandan Indah,347.0,194000.0,52,5,6,565.8506103467154,621.3364279838407,592.3799932223101,63,565.8506103467154,1
6446,13939,0.0,0.0,Bandar Baru Serendah,Selangor,Serendah,273.0,420000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
6447,22764,2.9600132,101.7619594,Bangi Lake Hill,Selangor,Bangi,240.0,1200000.0,23,0,2,919.4086903009068,3652.45310622447,862.9894367291279,25,862.9894367291279,1
6448,28314,0.0,0.0,Batu 6 Jalan Meru,Selangor,Kapar,208.0,280000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
6449,8977,3.12854,101.607002,Beverly Residence,Selangor,Kayu Ara,544.0,750000.0,47,12,3,396.984385388299,541.2103258605844,2483.4815467921767,62,396.984385388299,1
6450,9063,3.050717,101.458245,Bukit Kuda Heights,Selangor,Klang,249.0,900000.0,36,7,9,561.6914385138364,1123.2774011963297,1390.5047999111612,52,561.6914385138364,1
6451,9104,3.12393,101.581001,"Calarosa, Ara Damansara",Selangor,Ara Damansara,695.0,1250000.0,24,7,3,953.0022979332152,1455.5246814541592,2000.1823718251853,34,953.0022979332152,1
6452,28547,2.8702361,101.6534627,Casa Green @ Cybersouth,Selangor,Cyberjaya,639.0,750000.0,5,0,0,2181.6107571513708,7002.937719028511,13873.98602502941,5,2181.6107571513708,1
6453,28221,3.0438148,101.6924664,City of Green Condominium,Selangor,Seri Kembangan,348.0,225000.0,19,5,1,14.504849446755001,1571.3830126104347,6003.160222685375,25,14.504849446755001,1
6454,9337,3.19945,101.577003,D'Sara Sentral,Selangor,Sungai Buloh,617.0,498000.0,16,5,5,977.1054057529478,296.1750945673573,1817.0597047353406,26,296.1750945673573,1
6455,9367,3.05366,101.738998,Damai Hillpark,Selangor,Bandar Damai Perdana,474.0,485000.0,19,1,0,75.21703353020604,2902.603719388502,3473.111116317381,20,75.21703353020604,1
6456,9389,3.12979,101.628998,Damansara Intan,Selangor,Petaling Jaya,720.0,488000.0,46,8,5,268.2920255094069,711.6653687351519,854.5630180820968,59,268.2920255094069,1
6457,16716,2.8654993,101.6601165,Dengkil,Selangor,Dengkil,79.0,480000.0,6,0,0,1387.5588036925944,7352.346938249364,13897.043348297762,6,1387.5588036925944,1
6458,29258,2.9515261,101.7398436,Desa Anita,Selangor,Kajang,38.0,250000.0,12,0,6,1140.4398692316392,5482.613781161918,1812.0029377392705,18,1140.4398692316392,1
6459,28997,2.95686,101.7432662,Desa Baginda,Selangor,Bangi,232.0,850000.0,15,0,6,992.5646187271684,5298.959127421099,1216.5513158786273,21,992.5646187271684,1
6460,14199,2.7958671,101.7256037,Desa Baiduri Harmoni,Selangor,Sepang,196.0,315000.0,7,0,1,895.673780703316,3567.0320877906483,5570.976382644922,8,895.673780703316,1
6461,28549,2.7843906,101.750753,Desa Gembira,Selangor,Sepang,161.0,500000.0,9,0,1,350.62236546529243,5761.789148439003,3922.734134377165,10,350.62236546529243,1
6462,23155,2.8909818,101.7340155,Desa Kayangan,Selangor,Dengkil,271.0,780000.0,4,0,1,1381.3309260400915,5972.571666789977,7943.262464105971,5,1381.3309260400915,1
6463,14607,2.9153626,101.7304338,Desa Mekar,Selangor,Kajang,86.0,370000.0,4,0,2,301.3879948696906,6312.61877668441,5586.211112742408,6,301.3879948696906,1
6464,14675,2.7976588,1.7300792,"Desa Mutiara Salak, Sepang",Selangor,Sepang,132.0,400000.0,0,0,0,10926451.585097613,10940492.582047192,10930794.539333668,0,10926451.585097613,1
6465,14858,2.8006298,101.7343051,Desa Salak Idaman,Selangor,Sepang,159.0,410000.0,8,0,1,973.3948393016368,3630.270989479469,4490.686021023233,9,973.3948393016368,1
6466,14869,2.7979164,101.7450933,Desa Salak Maju,Selangor,Sepang,202.0,480000.0,11,0,1,252.8731749811217,4693.577236033589,3475.75820468813,12,252.8731749811217,1
6467,16788,2.7968741,101.716792,Desa Salak Permata,Selangor,Sepang,111.0,330000.0,3,0,1,272.0296703155728,3198.60604643011,6478.440150141186,4,272.0296703155728,1
6468,23769,2.910215,101.7337608,Desa Saujana Putra,Selangor,Jenjarom,121.0,475000.0,3,0,1,509.926228525714,5858.45933688493,5944.370723449998,4,509.926228525714,1
6469,14990,2.9763243,101.788192,"Desa Seroja, Kajang",Selangor,Kajang,180.0,288000.0,29,4,4,725.2229682324185,773.8136742559299,793.3385939939674,37,725.2229682324185,1
6470,28379,0.0,0.0,Desa Setia Murni,Selangor,Sepang,181.0,400000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
6471,15054,3.1531108,101.5373788,Desa Subang Perantau,Selangor,Subang,223.0,950000.0,10,2,2,650.2455700366233,2864.772485403004,1945.37430929078,14,650.2455700366233,1
6472,26566,3.1783996,101.4614386,Desa Tropika,Selangor,Shah Alam,240.0,475000.0,2,0,1,747.77241267711,11420.504492685732,8380.242424259432,3,747.77241267711,1
6473,9526,3.166633,101.756058,Desa Ukay,Selangor,Ampang,258.0,510000.0,37,5,4,616.112160497038,2302.4020176257013,896.3524675718136,46,616.112160497038,1
6474,15059,2.9376674,101.7468112,Desa Villa Merab,Selangor,Kajang,292.0,1200000.0,10,0,5,320.96398580082524,4547.451532476969,2590.9870313824026,15,320.96398580082524,1
6475,9593,2.98675,101.606003,Elevia Residences,Selangor,Puchong,488.0,420000.0,15,2,1,598.6644173464173,1760.5783261759113,2866.1249696336145,18,598.6644173464173,1
6476,9295,3.04024,101.792,Evergreen Park Cypress,Selangor,Bandar Sungai Long,407.0,605000.0,13,3,3,302.4183133595442,2076.719788354517,350.1442956443787,19,302.4183133595442,1
6477,9631,3.03953,101.792012,Evergreen Park Scot Pine,Selangor,Bandar Sungai Long,378.0,660000.0,13,3,3,313.65386929860574,2093.0058483356456,341.2943008925402,19,313.65386929860574,1
6478,23645,0.0,0.0,Felda Bukit Cherakah,Selangor,Kuala Selangor,35.0,500000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
6479,26578,3.3884801,101.5233183,Felda Sungai Buaya,Selangor,Serendah,14.0,180000.0,3,0,1,599.1598189067533,9559.18938615957,9722.581658981542,4,599.1598189067533,1
6480,9666,3.0441,101.792,Forest Green,Selangor,Bandar Sungai Long,380.0,380000.0,12,3,2,514.921105432015,1936.8977070168482,605.4773751972303,17,514.921105432015,1
