project_id,latitude,longitude,state,area,median_psf,median_price
19376,,,Johor,Mersing,205.0,365000
19384,,,Johor,Skudai,81.0,245000
19387,,,Johor,Mersing,159.0,265000
19389,,,Johor,Sungai Mati,76.0,225000
12737,0.0,0.0,Johor,Senai,44.0,48500
28189,2.395029,103.0162586,Johor,Labis,48.0,52500
19405,,,Johor,Labis,80.0,110000
19417,,,Johor,Segamat,81.0,175000
19419,,,Johor,Parit Sulong,231.0,373380
19424,,,Johor,Semerah,103.0,320000
23930,2.522325,102.806388,Johor,Segamat,119.0,240000
19466,,,Johor,Tangkak,145.0,240000
23596,0.0,0.0,Johor,Muar,118.0,195000
19507,,,Johor,Johor Bahru,164.0,900000
19509,,,Johor,Yong Peng,106.0,180000
19510,,,Johor,Batu Pahat,150.0,640000
19512,,,Johor,Labis,129.0,290000
19520,2.5861886,102.6260557,Johor,Gemas,57.0,95000
19524,,,Johor,Batu Pahat,186.0,315000
19537,1.5668194,104.0315416,Johor,Kota Tinggi,15.0,107500
19538,,,Johor,Segamat,23.0,152500
18716,,,Johor,Kluang,927.0,3586522
18563,0.0,0.0,Johor,Johor Bahru,181.0,300605
13099,1.487709999,103.7710037,Johor,Johor Bahru,247.0,554869
18987,,,Johor,Johor Bahru,112.0,215542
19403,2.0360442,102.5824961,Johor,Muar,134.0,287514
12240,1.5179012,103.7971947,Johor,Masai,200.0,287323
23959,1.8426485,102.9413086,Johor,Batu Pahat,357.0,628096
19156,1.8774958,102.9518752,Johor,Batu Pahat,257.0,504543
19386,0.0,0.0,Johor,Skudai,229.0,385040
15747,1.509916,103.685959,Johor,Tampoi,367.0,322236
9084,1.4735284,103.7637897,Johor,Johor Bahru,820.0,1974900
28148,1.483084,103.6617251,Johor,Johor Bahru,599.0,567500
18318,,,Johor,Gelang Patah,340.0,450000
24466,1.501188,103.785074,Johor,Johor Bahru,550.0,657546
24986,1.4229799,103.6674585,Johor,Johor Bahru,631.0,3200000
24616,1.4290217,103.6520445,Johor,Iskandar Puteri (Nusajaya),880.0,2111888
18337,,,Johor,Ayer Hitam,4645.0,50000
18340,,,Johor,Jementah,4645.0,50000
18346,1.6091689,103.816977,Johor,Ulu Tiram,26.0,1150000
23916,1.4618374,103.7432762,Johor,Johor Bahru,197.0,540800
18350,1.8501666,102.9531149,Johor,Batu Pahat,50.0,550000
18352,2.4738946,103.0539988,Johor,Labis,10.0,70000
18355,2.1966942,103.1908862,Johor,Paloh,74.0,48000
18365,,,Johor,Kangkar Pulai,38.0,200000
18369,,,Johor,Ayer Hitam,56.0,350000
18373,,,Johor,Batu Pahat,166.0,425850
29155,2.3060146,102.612134,Johor,Tangkak,61.0,100000
18377,,,Johor,Kulai,187.0,628800
18384,,,Johor,Kluang,13.0,75000
18385,,,Johor,Labis,11.0,150000
18387,1.8341155,103.3153565,Johor,Simpang Renggam,56.0,350000
28021,2.0331768,103.3621778,Johor,Kluang,44.0,270000
18412,,,Johor,Segamat,24.0,160000
18426,1.8503491,102.9211101,Johor,Batu Pahat,29.0,158000
18427,1.568815,103.6051626,Johor,Skudai,227.0,580000
18518,1.4457119,104.1036462,Johor,Pengerang,13.0,120000
18435,1.66466,103.52521,Johor,Kulai,42.0,180000
18436,,,Johor,Jementah,4.0,20000
18439,,,Johor,Masai,21.0,450000
18442,,,Johor,Kluang,35.0,350000
28099,1.5143792,103.7972708,Johor,Masai,26.0,100000
18445,,,Johor,Simpang Renggam,6.0,30000
28023,2.4728644,103.0122427,Johor,Labis,6.0,40000
18451,,,Johor,Kulai,57.0,295000
28024,2.4495559,103.8281849,Johor,Mersing,90.0,300000
18454,,,Johor,Johor Bahru,31.0,300000
18456,1.4985484,103.6936418,Johor,Tampoi,29.0,380000
28116,1.7319454,103.8262677,Johor,Kota Tinggi,17.0,180000
28100,1.5022634,103.7710093,Johor,Johor Bahru,45.0,220000
27988,2.0981584,102.5151504,Johor,Muar,66.0,230000
18483,1.5103449,103.8585475,Johor,Johor Bahru,435.0,510000
24494,1.4195503,103.6319978,Johor,Iskandar Puteri (Nusajaya),385.0,364500
18495,,,Johor,Johor Bahru,42.0,285000
15905,1.5260179,103.762275,Johor,Johor Bahru,511.0,720000
18497,2.0473649,102.6453483,Johor,Bakri,117.0,110000
18505,3.236309,101.717921,Johor,Muar,202.0,295000
10829,1.4203953,103.6365223,Johor,Iskandar Puteri (Nusajaya),607.0,588000
18517,,,Johor,Rengit,64.0,345000
27989,2.0471306,102.5680597,Johor,Muar,135.0,380000
18527,1.679705,103.142906,Johor,Rengit,76.0,100000
23887,1.7304896,103.9025477,Johor,Kota Tinggi,251.0,200000
29138,1.5047531,103.682084,Johor,Johor Bahru,109.0,120000
16637,0.0,0.0,Johor,Skudai,300.0,71000
18534,,,Johor,Batu Anam,53.0,55000
18549,,,Johor,Johor Bahru,96.0,300000
18551,,,Johor,Parit Raja,174.0,385000
23600,0.0,0.0,Johor,Kluang,87.0,260000
18583,,,Johor,Muar,126.0,360000
18600,,,Johor,Skudai,120.0,185000
18604,,,Johor,Batu Pahat,132.0,515000
18620,,,Johor,Ulu Tiram,98.0,290000
18642,,,Johor,Segamat,121.0,450000
18657,,,Johor,Johor Bahru,36.0,40000
18662,,,Johor,Rengam,49.0,38000
18664,,,Johor,Segamat,61.0,162000
18676,,,Johor,Masai,40.0,150000
18693,,,Johor,Batu Pahat,185.0,143000
18702,2.2790184,102.5412724,Johor,Tangkak,88.0,400000
18724,,,Johor,Batu Pahat,125.0,350000
18728,,,Johor,Batu Pahat,166.0,163000
18736,0.0,0.0,Johor,Muar,53.0,157500
18739,,,Johor,Pontian,217.0,562000
18742,,,Johor,Muar,159.0,400000
18754,,,Johor,Tangkak,227.0,350000
18758,2.2110102,103.5364727,Johor,Bekok,71.0,148000
18760,2.4584394,103.8187143,Johor,Mersing,116.0,90000
18763,,,Johor,Labis,40.0,150000
18774,,,Johor,Seri Gading,41.0,45000
18778,,,Johor,Seri Gading,94.0,450000
28164,1.87645,102.94097,Johor,Batu Pahat,125.0,500000
18784,,,Johor,Johor Bahru,200.0,320000
18806,,,Johor,Pontian,66.0,250000
18807,,,Johor,Pontian,132.0,185000
29163,2.4967586,102.8381731,Johor,Segamat,119.0,450000
18829,,,Johor,Batu Pahat,59.0,28000
18831,,,Johor,Johor Bahru,187.0,280000
18835,,,Johor,Pagoh,76.0,120000
13129,0.0,0.0,Johor,Rengit,48.0,57000
18848,2.0461883,103.3169178,Johor,Kluang,118.0,200000
18865,,,Johor,Muar,167.0,600000
18887,,,Johor,Johor Bahru,137.0,900000
18893,,,Johor,Muar,64.0,50000
18950,,,Johor,Yong Peng,156.0,240000
18995,2.4269851,102.6770875,Johor,Jementah,166.0,255000
19003,,,Johor,Jementah,75.0,348000
19026,,,Johor,Batu Pahat,39.0,60000
19041,,,Johor,Bukit Pasir,148.0,250000
19067,,,Johor,Muar,105.0,520000
19070,,,Johor,Johor Bahru,77.0,280000
19081,1.48898,103.40047,Johor,Pontian,94.0,73000
19154,,,Johor,Batu Pahat,116.0,204819
19334,1.8690166,102.9502479,Johor,Batu Pahat,115.0,177930
19473,2.0768699,102.586509,Johor,Muar,159.0,316778
18333,1.4816778,103.5888261,Johor,Gelang Patah,328.0,565433
18648,,,Johor,Ulu Tiram,203.0,316704
18923,2.0150364,103.071007,Johor,Yong Peng,99.0,230113
16069,1.512011,103.6830854,Johor,Tampoi,209.0,147419
23909,0.0,0.0,Johor,Iskandar Puteri (Nusajaya),141.0,154422
19170,,,Johor,Johor Bahru,302.0,839488
11949,1.5889757,103.6457344,Johor,Senai,135.0,173956
19085,2.049663,102.6397736,Johor,Bakri,64.0,228340
19133,,,Johor,Pontian,109.0,290000
19159,,,Johor,Johor Bahru,68.0,53000
19196,,,Johor,Simpang Renggam,80.0,160000
19210,1.6329,103.2972,Johor,Benut,95.0,320000
19226,2.50849,102.82748,Johor,Segamat,61.0,400000
19239,1.9174457,102.9524404,Johor,Batu Pahat,154.0,414000
19253,,,Johor,Kulai,69.0,200000
19264,,,Johor,Simpang Renggam,117.0,180000
13062,0.0,0.0,Johor,Segamat,94.0,150000
23583,0.0,0.0,Johor,Mersing,69.0,350000
19271,,,Johor,Pontian,116.0,90000
19280,,,Johor,Batu Pahat,168.0,620000
19288,,,Johor,Kulai,188.0,378888
19307,,,Johor,Muar,61.0,60000
19310,2.5095,102.83277,Johor,Segamat,61.0,180000
19321,,,Johor,Segamat,104.0,150000
23927,2.0556154,102.5896369,Johor,Muar,235.0,448000
19330,,,Johor,Gemas,94.0,145000
19337,2.3958609,103.0235091,Johor,Labis,71.0,200000
19338,2.303637,102.6147139,Johor,Tangkak,32.0,35000
19339,2.43763,102.6907,Johor,Jementah,49.0,215000
19388,,,Johor,Parit Raja,244.0,430000
29157,2.3051748,102.613797,Johor,Tangkak,68.0,50000
19397,,,Johor,Muar,143.0,200000
19423,0.0,0.0,Johor,Muar,120.0,185000
19432,2.4407067,102.6867997,Johor,Jementah,53.0,108000
19445,,,Johor,Mersing,260.0,400000
19448,,,Johor,Muar,104.0,75000
19460,,,Johor,Muar,81.0,190000
19472,,,Johor,Muar,74.0,240000
19521,1.32818,103.44831,Johor,Kukup,64.0,50000
19533,,,Johor,Johor Bahru,56.0,500000
15858,1.488013,103.815736,Johor,Permas Jaya/Senibong,695.0,800000
13733,1.468199968,103.7440033,Johor,Johor Bahru,80.0,162000
12276,1.54034996,103.6399994,Johor,Skudai,182.0,352390
16396,1.5162139,103.6996609,Johor,Johor Bahru,116.0,87334
11981,1.5472404,103.7824556,Johor,Johor Bahru,343.0,565955
16300,1.492555581,103.6314583,Johor,Skudai,247.0,270337
12655,1.588780046,103.8160019,Johor,Ulu Tiram,144.0,256642
18310,0.0,0.0,Johor,Pasir Gudang,254.0,379154
18818,,,Johor,Kluang,99.0,145850
12517,1.656900048,103.564003,Johor,Kulai,204.0,370447
28188,1.9995844,103.3136367,Johor,Kluang,198.0,362427
15273,1.508663,103.885591,Johor,Masai,220.0,210956
24547,1.5231648,103.9442706,Johor,Pasir Gudang,368.0,500927
12689,1.476729989,103.637001,Johor,Iskandar Puteri (Nusajaya),333.0,546010
19326,,,Johor,Labis,80.0,146995
28160,1.5918473,103.7639022,Johor,Johor Bahru,447.0,972678
8931,1.50019002,103.788002,Johor,Johor Bahru,314.0,312552
18898,,,Johor,Pontian,110.0,148460
18571,0.0,0.0,Johor,Johor Bahru,361.0,1084988
28052,1.8654133,102.9885392,Johor,Batu Pahat,313.0,465003
23905,1.5254972,103.6245895,Johor,Skudai,359.0,520273
12771,1.511260033,103.7799988,Johor,Johor Bahru,406.0,1284396
19155,1.8756423,102.9536646,Johor,Batu Pahat,247.0,473551
28192,1.5290654,103.582184,Johor,Kangkar Pulai,346.0,427416
10592,1.527240038,103.7850037,Johor,Johor Bahru,419.0,649633
18717,0.0,0.0,Johor,Johor Bahru,150.0,315753
18899,,,Johor,Kluang,102.0,165225
19341,,,Johor,Muar,133.0,253919
23923,1.99176,102.6167503,Johor,Muar,122.0,360496
14422,1.4925938,103.7498305,Johor,Johor Bahru,341.0,377454
19514,1.6850905,103.5281862,Johor,Kulai,111.0,145258
18322,,,Johor,Segamat,93.0,196657
19153,1.5036533,103.7603736,Johor,Johor Bahru,259.0,566698
28154,2.1343156,102.7329887,Johor,Pagoh,273.0,375721
23961,1.513771,103.8240372,Johor,Permas Jaya/Senibong,441.0,391948
18966,,,Johor,Parit Raja,139.0,236365
16599,1.492207,103.6534417,Johor,Skudai,296.0,339862
11187,1.500460029,103.8560028,Johor,Masai,223.0,212362
11997,1.8340402,102.9303678,Johor,Batu Pahat,174.0,306758
16522,1.4994476,103.6877768,Johor,Tampoi,161.0,206894
12321,1.523740053,103.7450027,Johor,Johor Bahru,135.0,217285
14421,1.4937215,103.7532363,Johor,Johor Bahru,333.0,304679
23906,2.4966866,102.8634842,Johor,Segamat,210.0,384622
10034,1.493009,103.939636,Johor,Pasir Gudang,188.0,236527
18647,1.4807002,3.6579241,Johor,Johor Bahru,347.0,560054
12862,1.502589941,103.9169998,Johor,Pasir Gudang,253.0,284437
12662,1.523740053,103.6389999,Johor,Skudai,287.0,478780
19263,0.0,0.0,Johor,Kluang,202.0,375412
18307,1.5063827,103.8744289,Johor,Masai,246.0,367569
13216,1.532019973,103.6220016,Johor,Skudai,195.0,264803
12801,1.5889063,103.8004903,Johor,Ulu Tiram,234.0,387960
12215,1.5522577,103.7603977,Johor,Johor Bahru,196.0,289595
18886,0.0,0.0,Johor,Johor Bahru,394.0,844255
13055,1.722406,103.892617,Johor,Kota Tinggi,99.0,183989
8989,1.487020016,103.7529984,Johor,Johor Bahru,315.0,345066
14325,1.465399218,103.6455345,Johor,Bukit Indah,423.0,603484
18421,,,Johor,Batu Pahat,127.0,276519
18575,,,Johor,Senai,152.0,293919
12690,1.4944065,103.6461181,Johor,Skudai,248.0,423214
12249,1.671489954,103.6019974,Johor,Kulai,137.0,216005
18830,1.929726,102.8525474,Johor,Parit Sulong,87.0,197668
18991,,,Johor,Skudai,168.0,282793
10937,1.510750055,103.8249969,Johor,Permas Jaya/Senibong,305.0,334809
12210,1.5822776,103.8117601,Johor,Ulu Tiram,262.0,403068
18772,,,Johor,Skudai,182.0,429105
18815,0.0,0.0,Johor,Senai,116.0,252582
12379,1.603620052,103.8219986,Johor,Ulu Tiram,101.0,180224
18305,1.4998837,103.8669776,Johor,Masai,184.0,208115
14235,1.502842,103.709114,Johor,Johor Bahru,272.0,264219
18743,,,Johor,Johor Bahru,179.0,365217
18982,,,Johor,Tangkak,117.0,188857
13459,1.4899036,103.8140583,Johor,Permas Jaya/Senibong,329.0,575187
15805,1.493370056,103.7549973,Johor,Johor Bahru,354.0,353012
10706,1.439700007,103.5970001,Johor,Gelang Patah,409.0,369277
14999,1.500707,103.747984,Johor,Johor Bahru,243.0,233227
18643,,,Johor,Batu Pahat,174.0,212255
24088,2.0686614,102.5913127,Johor,Muar,135.0,196858
12651,1.516240001,103.6920013,Johor,Johor Bahru,203.0,311566
19311,,,Johor,Muar,138.0,235410
28051,1.8701931,102.9355323,Johor,Batu Pahat,360.0,794595
18725,0.0,0.0,Johor,Senai,99.0,134364
12453,1.537469983,103.7099991,Johor,Johor Bahru,194.0,219038
19006,2.06344,103.12042,Johor,Chaah,114.0,196314
18715,,,Johor,Kluang,162.0,322564
18952,2.0481262,102.5673269,Johor,Muar,269.0,523879
11910,1.4879418,103.7523911,Johor,Johor Bahru,393.0,359840
18598,,,Johor,Johor Bahru,141.0,217115
28010,2.0643741,102.5462189,Johor,Muar,127.0,316567
12781,1.575266,103.596724,Johor,Kangkar Pulai,213.0,282852
13863,1.550938,103.79535,Johor,Johor Bahru,270.0,338597
18419,,,Johor,Johor Bahru,44.0,277874
11568,1.547770023,103.7170029,Johor,Setia Tropika,428.0,434708
28094,1.6576753,103.5587565,Johor,Kulai,297.0,513737
11566,1.504609942,103.6399994,Johor,Skudai,268.0,287731
18823,,,Johor,Muar,154.0,241680
18630,,,Johor,Batu Pahat,110.0,213338
29168,0.0,0.0,Johor,Batu Pahat,93.0,102460
23949,1.6142634,103.8125683,Johor,Ulu Tiram,295.0,674394
12483,2.012870073,103.2910004,Johor,Kluang,88.0,110864
19025,,,Johor,Johor Bahru,105.0,151056
12674,1.529109955,103.6579971,Johor,Skudai,155.0,254533
18718,,,Johor,Kluang,130.0,248787
12409,1.513960004,103.6940002,Johor,Johor Bahru,151.0,351304
19142,0.0,0.0,Johor,Skudai,272.0,556252
15554,1.536507,103.634772,Johor,Skudai,176.0,216613
18912,,,Johor,Kluang,115.0,177973
23928,2.1598768,102.5786473,Johor,Sungai Mati,128.0,332845
9409,0.0,0.0,Johor,Iskandar Puteri (Nusajaya),402.0,1851831
8824,2.036361,103.318641,Johor,Kluang,101.0,77300
9898,1.488870025,103.8079987,Johor,Permas Jaya/Senibong,342.0,308046
11042,1.487179995,103.7929993,Johor,Johor Bahru,261.0,356651
18703,1.5101164,103.7134755,Johor,Johor Bahru,380.0,688529
12322,1.651669979,103.5889969,Johor,Kulai,206.0,376977
12497,2.014760017,103.0739975,Johor,Yong Peng,102.0,180110
19052,,,Johor,Skudai,308.0,445339
12832,1.518939972,103.8239975,Johor,Plentong,115.0,260245
19452,1.5138977,103.6825942,Johor,Tampoi,671.0,283930
15369,1.4460706,103.9359939,Johor,Pasir Gudang,96.0,99682
18587,,,Johor,Muar,123.0,249203
18634,,,Johor,Muar,152.0,250677
12691,1.456480026,103.5910034,Johor,Gelang Patah,206.0,438276
19483,2.27178,102.5570485,Johor,Tangkak,171.0,300621
19491,,,Johor,Kulai,237.0,429939
18595,,,Johor,Batu Pahat,143.0,267903
19322,,,Johor,Muar,176.0,356045
18581,,,Johor,Johor Bahru,368.0,373750
12158,1.4880257,103.9083325,Johor,Pasir Gudang,185.0,255558
8929,1.497779965,103.788002,Johor,Johor Bahru,324.0,561714
23891,1.5789693,103.7580576,Johor,Johor Bahru,408.0,807376
19050,,,Johor,Ulu Tiram,134.0,111000
19202,,,Johor,Senai,123.0,98890
19407,,,Johor,Muar,126.0,222600
8930,1.4986181,103.7883873,Johor,Johor Bahru,294.0,261860
12306,1.510028,103.898025,Johor,Pasir Gudang,169.0,241604
18792,0.0,0.0,Johor,Batu Pahat,74.0,118424
18941,,,Johor,Kulai,156.0,229682
13482,0.0,0.0,Johor,Muar,215.0,358886
19278,,,Johor,Sungai Mati,109.0,225702
19490,,,Johor,Kluang,111.0,272369
18299,1.5606634,103.7791088,Johor,Johor Bahru,424.0,280536
28114,1.7296022,103.6986066,Johor,Gugusan Taib Andak,180.0,276500
12111,1.8615621,102.9424615,Johor,Batu Pahat,115.0,233374
18689,2.536059,102.832204,Johor,Segamat,95.0,175093
13539,1.4813007,103.7185651,Johor,Johor Bahru,638.0,566115
23945,1.5598591,103.7879028,Johor,Johor Bahru,378.0,738334
18956,,,Johor,Batu Pahat,205.0,305000
13019,1.510660052,103.7269974,Johor,Johor Bahru,144.0,268961
18639,0.0,0.0,Johor,Bakri,133.0,384169
18661,,,Johor,Pagoh,102.0,205649
12389,1.489850044,103.7900009,Johor,Johor Bahru,320.0,802272
19113,0.0,0.0,Johor,Johor Bahru,142.0,291054
12905,1.609281,103.667237,Johor,Senai,162.0,203232
12410,1.535629988,103.8010025,Johor,Johor Bahru,215.0,303966
10219,0.0,0.0,Johor,Johor Bahru,298.0,487355
18306,1.5017922,103.8182753,Johor,Permas Jaya/Senibong,274.0,376580
19106,1.4778655,103.6779466,Johor,Johor Bahru,214.0,373822
19151,1.932752,102.9458774,Johor,Batu Pahat,168.0,283459
18903,0.0,0.0,Johor,Pontian,154.0,351660
9849,1.4603075,103.6514497,Johor,Horizon Hills,477.0,1181657
13212,1.519799948,103.6610031,Johor,Skudai,198.0,274256
18997,0.0,0.0,Johor,Kluang,134.0,174370
18323,0.0,0.0,Johor,Skudai,208.0,219026
11117,1.501809955,103.6959991,Johor,Johor Bahru,308.0,369848
28149,1.4650599,103.6553251,Johor,Johor Bahru,206.0,156690
18596,0.0,0.0,Johor,Batu Pahat,308.0,328153
12692,1.448577,103.594376,Johor,Gelang Patah,297.0,401797
19365,1.6617412,103.58574,Johor,Kulai,170.0,172797
24075,1.5326338,103.5691932,Johor,Johor Bahru,140.0,156595
24024,1.5659873,103.7314796,Johor,Johor Bahru,116.0,99000
12011,1.8611464,102.9318087,Johor,Batu Pahat,134.0,270914
18677,,,Johor,Kulai,139.0,255080
18810,,,Johor,Kluang,143.0,243343
19247,,,Johor,Senai,104.0,229087
13518,1.498487,103.714399,Johor,Johor Bahru,182.0,189328
18470,2.0193317,103.3269577,Johor,Kluang,51.0,223386
18489,0.0,0.0,Johor,Gelang Patah,494.0,1873519
23921,2.0097264,102.5964501,Johor,Muar,120.0,341772
13076,1.565126,103.597906,Johor,Kangkar Pulai,233.0,401229
19439,2.0501805,103.3153365,Johor,Kluang,107.0,160229
9308,1.4851927,103.7624574,Johor,Johor Bahru,639.0,611427
9876,1.488735,103.807958,Johor,Permas Jaya/Senibong,294.0,248590
9424,1.502910018,103.7340012,Johor,Johor Bahru,268.0,344554
16395,1.4908314,103.845527,Johor,Masai,154.0,123647
28043,2.0133832,103.3003648,Johor,Kluang,103.0,154747
19004,,,Johor,Senai,141.0,163108
19138,,,Johor,Plentong,164.0,151658
18344,1.507568,103.8883838,Johor,Masai,98.0,64015
16633,1.859069,102.96037,Johor,Batu Pahat,324.0,322063
19286,,,Johor,Tangkak,156.0,275175
19504,1.504936,103.5220585,Johor,Pekan Nanas (Pekan Nenas),139.0,204815
19505,2.5094823,102.8225408,Johor,Segamat,191.0,319260
15568,1.50248003,103.8509979,Johor,Masai,339.0,358944
18535,,,Johor,Kota Tinggi,329.0,866384
23899,0.0,0.0,Johor,Segamat,90.0,185314
18800,,,Johor,Johor Bahru,134.0,267128
18889,0.0,0.0,Johor,Pagoh,67.0,133585
19171,0.0,0.0,Johor,Simpang Renggam,85.0,133763
19281,1.869686,102.9464239,Johor,Batu Pahat,169.0,271868
18301,1.54432,103.7865987,Johor,Johor Bahru,395.0,480058
12519,1.4643207,103.6990303,Johor,Johor Bahru,323.0,914174
28014,1.8821494,102.9731855,Johor,Batu Pahat,203.0,339376
28147,1.9124272,103.1873931,Johor,Ayer Hitam,138.0,268020
18357,1.473993,103.7434079,Johor,Johor Bahru,140.0,660630
11435,1.486850023,103.8320007,Johor,Masai,441.0,1135167
18558,2.0186466,102.5925095,Johor,Johor Bahru,162.0,446604
18791,,,Johor,Kulai,176.0,235600
12362,1.529129982,103.6809998,Johor,Skudai,221.0,293242
18729,1.5225304,103.7001459,Johor,Johor Bahru,200.0,189980
14411,1.4877295,103.72359,Johor,Johor Bahru,372.0,394865
18582,0.0,0.0,Johor,Muar,123.0,338184
18767,,,Johor,Muar,156.0,212327
18943,,,Johor,Kluang,91.0,170209
19273,1.95716,102.6392729,Johor,Parit Jawa,186.0,346153
28006,2.0229837,102.5704114,Johor,Muar,139.0,308863
18834,,,Johor,Labis,336.0,258192
28049,1.9854982,103.2525825,Johor,Kluang,131.0,439698
18868,,,Johor,Kluang,105.0,125947
28184,2.5251826,102.8087345,Johor,Segamat,136.0,261589
18882,1.5125598,103.7058297,Johor,Johor Bahru,193.0,259414
12514,1.868549943,102.9369965,Johor,Batu Pahat,167.0,247566
18976,2.054317,103.341415,Johor,Kluang,98.0,176505
19139,,,Johor,Pontian,128.0,171631
18334,,,Johor,Kota Tinggi,255.0,187467
11996,1.8657906,102.9379681,Johor,Batu Pahat,138.0,360289
18814,,,Johor,Pontian,129.0,352947
19076,,,Johor,Muar,137.0,294272
12889,2.015739,103.061483,Johor,Yong Peng,99.0,163934
19296,,,Johor,Skudai,310.0,652845
19513,0.0,0.0,Johor,Mersing,156.0,247670
18319,,,Johor,Kota Tinggi,85.0,278348
18546,,,Johor,Kulai,279.0,176091
18869,,,Johor,Segamat,121.0,249464
19197,,,Johor,Kulai,88.0,96932
13156,2.066139936,102.5510025,Johor,Muar,134.0,192705
19487,,,Johor,Skudai,214.0,283819
14500,1.523819,103.690408,Johor,Johor Bahru,251.0,355256
18683,2.0210801,102.5634833,Johor,Muar,147.0,346907
12513,1.662009954,103.5930023,Johor,Kulai,262.0,464276
19046,,,Johor,Pontian,132.0,189931
13455,1.483365,103.66315,Johor,Johor Bahru,514.0,550652
19542,0.0,0.0,Johor,Muar,159.0,114221
18560,1.8368478,102.9300269,Johor,Batu Pahat,250.0,425893
18744,,,Johor,Kluang,80.0,132977
19117,,,Johor,Tangkak,151.0,292596
19161,,,Johor,Simpang Renggam,106.0,154969
19515,2.415391,103.8384951,Johor,Mersing,135.0,202762
19544,,,Johor,Johor Bahru,444.0,371848
23604,0.0,0.0,Johor,Batu Pahat,218.0,334487
15578,1.479463,103.758628,Johor,Johor Bahru,480.0,2842415
18486,,,Johor,Johor Bahru,53.0,350293
18644,,,Johor,Skudai,229.0,499610
19013,,,Johor,Segamat,104.0,167903
19084,1.9974467,102.6127739,Johor,Muar,192.0,309464
15247,1.490303,103.634651,Johor,Skudai,251.0,218118
11348,1.486359954,103.75,Johor,Johor Bahru,403.0,399218
18803,1.981841,102.8701896,Johor,Parit Sulong,155.0,249939
18817,,,Johor,Senai,298.0,405720
19023,,,Johor,johor Bahru,116.0,252563
19088,,,Johor,Pasir Gudang,111.0,166275
19127,2.0513406,102.6463084,Johor,Bakri,127.0,304400
28048,1.8203167,103.3084214,Johor,Simpang Renggam,110.0,242889
19228,,,Johor,Segamat,82.0,163688
18311,1.642605,103.6094855,Johor,Kulai,261.0,444277
19160,1.6523929,103.5733333,Johor,Kulai,183.0,300373
12643,1.548329949,103.7809982,Johor,Johor Bahru,362.0,546820
8840,1.5719599723816,103.73500061035,Johor,Johor Bahru,336.0,599682
12782,1.542449951,103.5810013,Johor,Kangkar Pulai,221.0,357058
12836,1.487949967,103.8659973,Johor,Masai,171.0,287877
13006,1.508559942,103.6429977,Johor,Skudai,222.0,311009
12041,1.6029538,103.793271,Johor,Ulu Tiram,278.0,391152
13049,2.029383,103.300418,Johor,Kluang,408.0,187693
12231,1.560979962,103.814003,Johor,Ulu Tiram,217.0,340054
14019,1.4791249,103.7574302,Johor,Johor Bahru,334.0,320872
14339,1.467143,103.654375,Johor,Bukit Indah,297.0,251731
28005,2.0226773,102.5652569,Johor,Muar,193.0,422957
18515,,,Johor,Muar,116.0,347162
14774,1.474923,103.75962,Johor,Johor Bahru,258.0,426744
18894,,,Johor,Muar,134.0,290816
12485,1.503020048,103.6959991,Johor,Tampoi,173.0,246539
19347,,,Johor,Kulai,116.0,207770
19444,,,Johor,Bukit Indah,178.0,475557
28030,1.5046085,103.5080271,Johor,Pekan Nanas (Pekan Nenas),46.0,202922
16189,1.541011,103.818868,Johor,Johor Bahru,122.0,96121
16279,1.4832676,103.6601568,Johor,Johor Bahru,561.0,731985
14974,1.511067,103.683461,Johor,Tampoi,302.0,317474
